officer_id,age,gender,marital_status,rank,unit,years_of_service,avg_weekly_hours,night_shift_ratio,overtime_hours_month,critical_incidents_last_year,trauma_exposure_index,sick_days_last_year,internal_complaints_last_2y,duty_satisfaction,work_env_rating,work_life_balance,mental_health_risk_flag,base_pay_band,promotion_last_3y,transfer_last_2y,posted_in_high_risk_area,attrition
3010,34,Female,Divorced,Constable,Patrol,10.0,54.990186178131125,0.48,21.371138855831028,3,2.74,6,0,2,3,2,0,Low,0,1,1,0
3011,35,Male,Married,Deputy SP,Traffic,30.9,70.92084387930183,0.42,16.237419546725874,1,0.93,4,0,4,4,2,0,High,0,0,1,0
3012,47,Male,Married,Head Constable,Traffic,12.6,59.766749795916375,0.32,36.55669861511946,6,8.98,9,0,4,2,3,0,High,0,0,0,0
3013,44,Female,Married,Constable,Patrol,2.5,73.0076335023102,0.1,21.902010980115374,0,0.0,8,2,2,2,3,1,Low,0,0,0,0
3014,35,Male,Married,Assistant Sub-Inspector,Investigation,6.2,55.771673133304425,0.5,24.971678070688974,2,3.07,6,0,3,2,3,0,High,0,0,0,1
3015,56,Male,Married,Deputy SP,Anti-Terror,12.6,55.211620277301705,0.19,43.71682919191624,6,14.61,3,0,5,4,2,0,Low,0,0,1,0
3016,46,Female,Single,Constable,Cyber Crime,3.2,47.95135375118414,0.11,45.77050372084507,3,2.9,5,2,4,3,5,0,Low,1,0,0,0
3017,32,Female,Married,Assistant Sub-Inspector,Anti-Terror,6.5,50.44488691951895,0.13,33.92158839183177,4,11.24,6,0,4,3,3,0,Low,0,0,0,0
3018,21,Male,Married,Constable,Patrol,0.5,66.55661525588259,0.21,44.17091781303495,5,4.36,4,0,4,5,1,0,Low,0,1,0,0
3019,38,Female,Single,Sub-Inspector,Patrol,33.7,63.176211424294976,0.22,28.658624967389258,0,0.0,4,1,2,4,4,1,Very High,0,0,0,0
3020,33,Female,Divorced,Constable,Patrol,10.7,52.93158840505459,0.73,48.60103321248706,3,4.22,11,1,5,5,2,0,Low,0,1,1,1
3021,31,Male,Married,Constable,Investigation,3.6,58.250854589334736,0.66,26.868124931920338,8,7.13,3,0,4,3,1,0,Medium,1,0,1,0
3022,32,Male,Single,Sub-Inspector,Intelligence,16.8,63.66947747320589,0.5,23.476106896682296,0,0.0,6,1,1,2,1,0,Medium,1,0,1,1
3023,37,Male,Single,Sub-Inspector,Intelligence,16.4,39.663925516571716,0.42,30.162239574830156,1,1.4,4,0,3,4,5,0,Low,0,0,0,0
3024,47,Male,Married,Head Constable,Intelligence,3.4,61.69535848119191,0.13,43.83554803186261,3,2.47,11,0,1,2,4,0,High,0,0,0,0
3025,28,Male,Divorced,Sub-Inspector,Women & Child Protection,7.1,48.146610055594735,0.3,46.13064238486753,3,3.49,4,0,2,2,5,1,Medium,0,0,0,0
3026,35,Male,Married,Assistant Sub-Inspector,Patrol,7.9,55.98879295039216,0.05,57.987064775057235,1,1.19,5,0,3,2,3,0,Low,0,0,0,0
3027,34,Male,Single,Head Constable,Cyber Crime,7.1,44.44228838115063,0.09,42.05751085425057,0,0.0,3,1,3,5,3,0,Medium,0,0,0,0
3028,29,Male,Married,Sub-Inspector,Special Operations,33.3,47.546315023254685,0.09,23.766277330132866,2,6.84,5,0,1,2,3,0,Low,0,1,0,0
3029,38,Male,Married,Assistant Sub-Inspector,Patrol,5.5,57.56500875836038,0.28,44.64442851458231,1,1.24,10,1,2,1,4,0,Medium,0,0,0,1
3030,50,Male,Married,Constable,Investigation,11.8,53.705010334118306,0.7,50.81994133642391,1,1.31,8,0,3,3,3,0,High,1,0,1,1
3031,41,Male,Married,Sub-Inspector,Patrol,35.0,55.38037611381131,0.4,30.278959057785478,2,2.03,7,1,2,2,2,0,Very High,0,1,0,0
3032,37,Male,Married,Assistant Sub-Inspector,Traffic,12.9,64.90366059383477,0.45,25.11814442551128,0,0.0,3,0,5,1,4,1,High,0,0,1,0
3033,32,Male,Married,Sub-Inspector,Intelligence,8.7,69.73904326100453,0.61,58.35264576264172,0,0.0,8,0,4,3,1,0,Medium,1,0,0,0
3034,36,Male,Single,Sub-Inspector,Special Operations,10.2,56.293559771967715,0.26,17.419112547013547,8,7.99,5,1,4,4,2,1,Medium,1,0,0,1
3035,22,Male,Single,Inspector,Cyber Crime,11.3,54.96848506736162,0.64,25.077545390726108,5,6.58,4,0,2,1,4,0,Medium,0,0,1,1
3036,36,Male,Single,Constable,Intelligence,10.2,55.88334518788179,0.31,43.39582010862183,6,5.8,2,0,3,3,4,0,Medium,0,1,0,0
3037,34,Male,Single,Head Constable,Intelligence,6.0,62.972389062849864,0.22,21.075189205898543,2,3.13,7,0,3,4,4,1,Medium,1,1,1,1
3038,40,Male,Married,Constable,Patrol,6.7,57.81562605927405,0.72,45.62602234620553,1,1.6,11,0,1,3,2,0,Medium,0,0,1,1
3039,44,Male,Single,Assistant Sub-Inspector,Cyber Crime,7.8,50.91141689631486,0.39,45.51382234888844,2,2.1,9,0,1,2,2,0,Low,0,0,0,1
3040,42,Male,Divorced,Sub-Inspector,Traffic,17.9,66.46707713927543,0.51,63.14100724179237,2,2.02,8,1,2,4,2,0,Low,0,0,0,0
3041,35,Male,Married,Sub-Inspector,Cyber Crime,32.3,55.97649433531564,0.42,13.337890018035512,6,9.1,6,0,3,3,1,0,Medium,0,1,0,0
3042,32,Male,Widowed,Head Constable,Anti-Terror,6.9,60.9599412732305,0.61,49.71953826116967,3,8.06,7,0,1,4,2,0,High,0,0,0,0
3043,31,Male,Married,Constable,Investigation,13.8,60.50634938546595,0.34,27.202349781763154,5,6.48,9,0,3,3,4,0,High,0,1,0,0
3044,30,Male,Married,Deputy SP,Women & Child Protection,35.0,64.62112716730907,0.25,68.45153462043488,1,1.98,3,0,3,3,1,0,Low,0,0,0,0
3045,31,Female,Married,Head Constable,Patrol,4.1,43.4749206935836,0.16,32.14557898389087,1,1.49,7,1,4,3,3,0,Low,0,0,0,0
3046,35,Male,Married,Constable,Traffic,9.4,46.13387476385394,0.38,54.03513710212341,1,0.96,8,0,2,2,1,0,Low,1,1,1,0
3047,26,Male,Married,Head Constable,Anti-Terror,23.1,57.01698568686111,0.69,28.937818362817087,6,14.51,9,1,4,3,1,0,High,0,1,0,0
3048,40,Male,Single,Deputy SP,Cyber Crime,35.0,62.957309398768054,0.38,57.42036871681255,2,2.93,1,1,3,4,4,1,Low,0,0,0,1
3049,35,Female,Married,Assistant Sub-Inspector,Intelligence,5.1,50.282206062514895,0.52,28.602941793524383,2,2.09,5,1,2,1,2,0,Low,0,0,0,0
3050,29,Male,Married,Constable,Traffic,2.6,58.08846280416893,0.19,32.984563542066255,2,2.94,4,0,4,3,4,1,Medium,0,1,0,0
3051,31,Male,Married,Sub-Inspector,Intelligence,19.9,65.93399311721485,0.81,21.599026055572885,1,1.37,10,1,3,3,2,0,Medium,0,0,1,0
3052,43,Male,Divorced,Head Constable,Traffic,16.9,60.874683492549956,0.07,13.25354652148358,2,2.59,9,0,3,4,4,0,Low,0,0,1,0
3053,43,Male,Married,Head Constable,Investigation,6.6,48.404887650920976,0.33,13.738920330069137,3,3.98,7,1,4,5,3,0,Low,0,0,1,1
3054,55,Male,Married,Constable,Investigation,0.9,70.40570789323093,0.35,39.23232623337097,3,3.32,5,0,3,5,2,0,Low,0,0,0,0
3055,41,Female,Divorced,Deputy SP,Investigation,15.9,55.019840712006534,0.26,22.16089297052423,3,4.72,5,1,4,4,2,0,Medium,0,0,0,0
3056,31,Male,Single,Head Constable,Investigation,5.1,41.580737472210416,0.39,29.66959539851414,1,1.22,5,0,4,1,1,0,Medium,1,0,0,0
3057,30,Female,Married,Inspector,Anti-Terror,23.0,75.74262234639568,0.39,18.880470169694547,8,12.47,7,0,2,1,4,1,Medium,1,0,0,1
3058,39,Male,Married,Constable,Patrol,2.1,49.20912298797951,0.14,31.674121897357992,3,3.28,6,0,2,3,4,0,Low,0,0,0,0
3059,42,Male,Married,Inspector,Special Operations,11.6,56.91582524316509,0.09,46.94697922606328,6,13.61,6,0,3,3,3,0,High,0,0,0,0
3060,47,Female,Divorced,Assistant Sub-Inspector,Anti-Terror,14.3,52.99911215879763,0.29,25.587334089127253,4,7.74,8,0,2,4,1,0,Low,0,0,0,0
3061,29,Male,Single,Head Constable,Special Operations,12.3,61.07335179391545,0.36,50.46886858768053,5,9.85,7,0,2,4,2,1,Medium,0,1,0,1
3062,37,Male,Married,Head Constable,Cyber Crime,9.1,50.33875236288023,0.47,37.11690012529818,2,1.94,10,0,3,5,1,0,Medium,0,0,0,0
3063,27,Male,Married,Assistant Sub-Inspector,Investigation,7.4,52.83908718156076,0.33,24.495197222030537,1,1.49,6,1,3,2,3,0,Medium,0,0,0,0
3064,39,Male,Married,Constable,Women & Child Protection,4.2,51.34823241311877,0.12,16.630687947799718,1,3.09,9,1,2,3,3,1,Medium,0,0,0,1
3065,28,Male,Married,Inspector,Anti-Terror,15.1,77.56717828763513,0.1,42.65643180405339,7,8.59,4,0,1,4,3,0,Medium,0,1,1,0
3066,48,Female,Married,Deputy SP,Cyber Crime,35.0,48.779791846881444,0.26,13.14000843089157,4,3.55,3,0,3,3,5,0,Low,0,1,1,0
3067,30,Female,Widowed,Deputy SP,Special Operations,32.4,61.082536145388765,0.85,39.40404098980494,8,18.05,2,0,3,2,3,0,Low,0,0,0,0
3068,41,Male,Divorced,Assistant Sub-Inspector,Investigation,28.7,45.89261407078203,0.41,39.038410166908626,3,4.75,9,0,4,3,1,0,High,1,0,1,1
3069,37,Male,Divorced,Constable,Traffic,1.6,37.787770545972265,0.71,38.09229474555074,1,1.26,9,0,3,3,5,0,High,1,0,1,0
3070,36,Male,Married,Sub-Inspector,Intelligence,16.9,58.585659326889015,0.15,94.24829915504723,2,3.17,3,0,2,3,3,0,Low,1,0,0,0
3071,22,Male,Single,Assistant Sub-Inspector,Patrol,5.1,50.707843606091934,0.42,16.45953637329327,1,1.13,9,1,4,2,3,0,Low,0,1,1,0
3072,35,Male,Single,Inspector,Patrol,35.0,50.45321778439398,0.54,59.87855060674533,4,3.36,2,1,5,2,3,0,Medium,0,1,0,0
3073,28,Male,Divorced,Constable,Intelligence,2.4,57.99337104701633,0.16,18.325792807944755,4,5.37,8,1,2,3,5,1,High,1,1,0,0
3074,31,Female,Married,Constable,Patrol,3.2,58.552386491624574,0.69,46.22393313429961,4,4.33,3,1,3,5,3,0,High,0,0,0,0
3075,40,Male,Married,Constable,Traffic,0.5,47.167576421221085,0.48,11.434790843168528,1,0.9,5,0,4,3,1,1,Low,1,1,0,0
3076,58,Male,Single,Sub-Inspector,Special Operations,28.1,65.27264511727513,0.04,17.81204670967298,5,7.62,7,0,2,5,2,0,Medium,0,0,0,0
3077,51,Female,Married,Head Constable,Anti-Terror,12.0,66.61399471302045,0.37,10.682899359054158,4,12.08,5,0,1,3,5,0,Medium,0,1,0,0
3078,40,Male,Married,Constable,Intelligence,2.2,55.258061737352136,0.31,32.65751408948337,0,0.0,12,2,4,5,1,0,Low,0,0,0,0
3079,39,Male,Married,Constable,Intelligence,1.2,57.54728145435025,0.3,18.443246598600542,1,0.78,5,0,4,3,1,1,Medium,0,0,0,0
3080,33,Female,Divorced,Head Constable,Patrol,4.9,57.503103549525626,0.25,14.21387889194443,1,0.95,3,0,1,3,2,0,Medium,1,1,0,0
3081,28,Female,Single,Sub-Inspector,Investigation,30.4,51.917408405135944,0.39,24.294649896874805,6,5.37,4,0,2,2,2,0,Medium,0,0,0,0
3082,40,Male,Married,Assistant Sub-Inspector,Traffic,32.7,70.53710591099052,0.29,14.200776317571128,0,0.0,9,1,3,3,3,0,Medium,1,0,0,0
3083,32,Male,Married,Deputy SP,Patrol,13.0,50.70442993051232,0.3,25.43323843509581,1,1.08,9,0,5,4,2,0,Medium,0,0,1,0
3084,50,Male,Married,Inspector,Traffic,23.9,74.8721770569048,0.22,31.481527320872388,3,4.77,6,0,3,3,1,1,Medium,1,1,0,1
3085,53,Male,Married,Inspector,Cyber Crime,19.4,42.21195286474219,0.67,63.41846102531893,2,3.16,2,0,4,4,2,0,Low,0,0,0,0
3086,53,Female,Married,Inspector,Patrol,13.3,51.38018727047676,0.31,52.93874320566612,2,2.44,9,0,3,4,1,0,Low,1,1,0,0
3087,31,Male,Married,Constable,Patrol,10.2,64.08483622894872,0.48,29.123897838073614,1,1.21,5,0,4,3,4,0,Low,1,0,0,0
3088,32,Male,Single,Constable,Anti-Terror,0.5,49.902585752603265,0.23,20.700238818070137,6,15.8,12,1,1,4,1,0,Very High,0,0,1,1
3089,26,Male,Single,Constable,Investigation,2.9,54.82674977583797,0.68,60.419566754195614,2,1.67,4,1,1,4,2,0,Low,1,0,0,0
3090,41,Male,Divorced,Head Constable,Patrol,26.8,48.085388991324535,0.8,34.30410333799207,3,2.2,5,0,4,3,5,0,Low,0,0,0,0
3091,29,Male,Married,Constable,Special Operations,7.7,69.8557799883739,0.27,40.93804769305941,3,5.38,6,0,3,2,3,0,Medium,0,0,1,1
3092,31,Male,Single,Deputy SP,Patrol,35.0,47.811889239893944,0.19,33.056186457833746,2,2.35,4,0,1,3,1,0,Medium,0,0,0,0
3093,29,Male,Married,Inspector,Patrol,21.7,64.1561174035188,0.1,25.17353164732244,3,4.05,7,1,1,2,2,1,Low,0,0,0,0
3094,32,Male,Single,Deputy SP,Patrol,12.2,44.11933007105368,0.2,49.34256812942806,5,5.72,8,1,3,1,1,0,Low,0,0,1,0
3095,49,Male,Married,Constable,Patrol,3.8,64.91159580137102,0.35,21.83728208832065,2,1.45,6,0,1,3,1,1,Medium,1,0,1,1
3096,21,Female,Single,Constable,Women & Child Protection,22.1,53.771345825808154,0.69,60.609899547203995,1,3.32,5,0,4,3,5,0,Low,0,0,0,0
3097,40,Male,Married,Constable,Investigation,1.0,61.11189680635804,0.5,27.04316519953173,2,2.73,4,0,1,3,3,0,Medium,0,0,1,1
3098,30,Male,Married,Head Constable,Investigation,4.2,60.91754916156095,0.43,22.506479426918496,4,6.04,5,0,1,4,2,0,Medium,0,0,1,0
3099,55,Male,Married,Head Constable,Cyber Crime,4.4,45.44954790095252,0.24,14.940057289186418,3,2.49,11,0,1,1,2,0,Very High,0,0,0,0
3100,43,Female,Divorced,Head Constable,Traffic,8.9,52.49913428284641,0.14,22.529990642302387,1,0.79,9,0,3,1,4,0,High,0,0,1,0
3101,28,Male,Married,Inspector,Special Operations,33.4,54.57238497418206,0.1,39.39491720695672,6,12.29,9,1,3,5,1,0,Low,0,1,0,0
3102,31,Male,Married,Constable,Patrol,5.9,63.070365311806356,0.59,8.653138028938992,2,1.83,9,0,3,3,4,0,High,0,1,1,1
3103,31,Male,Married,Head Constable,Traffic,12.9,61.94733648369456,0.59,19.747573145465918,3,2.97,5,1,3,2,3,1,Low,1,0,0,0
3104,45,Male,Divorced,Constable,Patrol,3.4,58.41216233045515,0.07,25.036007469263495,3,2.51,6,1,2,4,1,1,Low,0,0,0,0
3105,50,Male,Married,Assistant Sub-Inspector,Investigation,12.5,71.59879965669641,0.19,55.025412162041484,4,4.98,5,0,4,3,3,0,Medium,0,1,0,0
3106,37,Male,Single,Constable,Traffic,0.5,58.28227603054863,0.34,32.50511733932737,2,1.87,6,0,2,4,4,1,Low,0,0,0,0
3107,35,Male,Married,Head Constable,Patrol,10.2,72.16084080005558,0.33,21.70832424278482,0,0.0,4,0,3,5,4,0,High,0,1,0,0
3108,44,Male,Single,Head Constable,Anti-Terror,7.7,54.010271000052825,0.17,10.130932899192645,3,5.69,7,0,5,3,1,0,Medium,1,0,1,0
3109,36,Male,Married,Head Constable,Patrol,3.2,60.271483724942364,0.16,18.002391529485216,5,4.99,9,0,3,2,1,0,Medium,0,0,0,0
3110,40,Male,Divorced,Assistant Sub-Inspector,Patrol,29.2,68.94548964977966,0.39,37.52818812379824,1,1.49,5,0,5,3,3,0,Low,0,0,0,0
3111,38,Male,Married,Assistant Sub-Inspector,Traffic,5.8,61.8483277479725,0.63,35.219697551498896,2,2.38,9,0,3,3,3,0,Low,0,1,0,0
3112,30,Male,Married,Assistant Sub-Inspector,Intelligence,9.0,57.79008654531204,0.22,69.22186893206873,1,0.87,3,1,5,3,5,0,Low,0,0,1,0
3113,47,Male,Married,Head Constable,Anti-Terror,5.1,59.821162625461014,0.56,23.48388202718231,6,14.25,6,0,4,1,2,0,Low,0,0,0,1
3114,31,Male,Married,Head Constable,Investigation,6.1,55.98837148166112,0.23,26.83489769270412,2,2.98,8,1,2,5,2,0,Low,0,0,0,0
3115,52,Male,Married,Constable,Patrol,6.3,43.45172865464612,0.62,26.53473297450552,2,1.84,8,0,5,5,3,0,Low,0,1,0,0
3116,45,Male,Married,Sub-Inspector,Traffic,10.6,55.18317608083757,0.24,22.703118595290036,1,1.44,3,0,1,2,1,1,Low,0,1,0,1
3117,38,Male,Married,Constable,Patrol,1.8,62.15585450422432,0.14,7.927321778399313,2,3.06,3,0,2,3,2,0,Low,1,0,1,0
3118,26,Male,Single,Deputy SP,Traffic,31.7,51.06237238957726,0.18,52.77087465209313,1,1.15,9,0,1,4,1,0,Very High,0,1,0,0
3119,49,Male,Married,Head Constable,Anti-Terror,12.5,56.85256752944283,0.32,11.806508142392449,5,12.33,8,0,2,4,3,0,Low,0,1,0,0
3120,39,Male,Single,Deputy SP,Investigation,35.0,54.385658716896586,0.39,79.3569804043307,2,1.93,6,0,3,3,4,0,High,0,0,0,0
3121,43,Female,Married,Sub-Inspector,Women & Child Protection,7.8,38.38535100012852,0.51,32.39768471902998,0,1.9,4,1,5,3,3,0,Low,0,0,0,0
3122,48,Male,Single,Assistant Sub-Inspector,Patrol,6.7,57.048021341299076,0.44,52.90001525139292,0,0.0,6,1,2,5,1,0,Medium,0,0,1,0
3123,27,Male,Single,Deputy SP,Women & Child Protection,28.9,57.08027987632254,0.32,39.925326665454875,3,5.72,5,0,3,3,1,0,Medium,0,0,0,0
3124,39,Male,Divorced,Assistant Sub-Inspector,Patrol,25.6,50.47066621504731,0.34,40.042289434720956,2,2.89,5,0,2,1,2,0,Low,0,0,0,0
3125,33,Male,Single,Deputy SP,Special Operations,15.4,63.91164519136331,0.64,47.41335044744424,5,10.08,8,0,2,3,5,1,Medium,0,1,1,1
3126,39,Female,Married,Sub-Inspector,Patrol,18.1,44.1883407071042,0.14,30.27194186596988,1,0.77,2,1,5,2,2,0,Medium,1,0,0,0
3127,40,Male,Widowed,Constable,Traffic,7.6,53.907406729555284,0.63,88.5257335993047,3,2.47,2,0,5,1,2,0,Medium,0,0,1,0
3128,23,Male,Single,Inspector,Anti-Terror,11.0,47.30393124703781,0.43,20.915139115928042,7,12.52,8,0,3,3,3,1,Very High,1,0,1,0
3129,34,Male,Divorced,Head Constable,Investigation,14.0,68.74105566486088,0.31,8.899199700421642,6,6.87,5,0,4,1,3,0,Medium,0,0,1,0
3130,37,Male,Single,Constable,Investigation,2.4,68.16986920687451,0.59,10.852626348451366,7,10.68,8,0,4,2,2,0,Medium,0,0,0,0
3131,26,Male,Married,Constable,Investigation,3.9,56.39592688430993,0.66,40.769477855205125,1,1.05,7,0,3,3,5,0,Low,0,0,0,0
3132,30,Male,Single,Constable,Patrol,1.0,56.75582655213633,0.4,39.16777466389975,1,0.89,8,0,1,2,3,0,High,0,0,1,0
3133,37,Male,Married,Constable,Cyber Crime,5.3,64.15169743465017,0.82,72.97890816373625,1,1.48,4,0,2,5,4,0,Medium,0,0,1,0
3134,41,Male,Married,Assistant Sub-Inspector,Special Operations,5.5,43.43470689416381,0.9,31.60806747198696,6,10.12,5,0,3,3,2,0,Low,0,1,0,0
3135,35,Male,Married,Inspector,Cyber Crime,27.3,60.50542161311537,0.4,17.72076324633851,1,1.02,6,0,4,5,3,0,High,1,0,0,0
3136,30,Female,Single,Head Constable,Traffic,10.1,45.73588103672033,0.39,5.9545677790847735,2,2.79,7,1,2,4,1,0,Low,0,1,0,0
3137,28,Female,Married,Head Constable,Anti-Terror,6.1,67.6555376724812,0.56,33.85430915170649,4,10.09,5,0,1,3,4,0,Very High,0,1,0,1
3138,33,Male,Divorced,Head Constable,Special Operations,3.6,40.70122140052759,0.38,32.037038128072126,7,12.6,11,0,3,3,3,1,Low,1,0,0,1
3139,30,Male,Married,Head Constable,Special Operations,7.4,58.654890618546496,0.12,18.436999326611243,4,7.37,3,1,3,4,1,0,Low,0,0,1,1
3140,41,Male,Single,SP+,Patrol,35.0,54.30667608402996,0.69,30.943073213810244,1,1.4,3,1,2,3,3,0,Medium,0,0,0,0
3141,38,Male,Single,Inspector,Patrol,22.1,53.45019385838894,0.36,24.246648724877424,2,2.36,4,0,5,3,2,0,Medium,0,1,1,1
3142,31,Male,Married,Head Constable,Patrol,5.7,65.16849334635448,0.58,20.384501029971503,3,4.35,4,0,4,2,5,0,Low,0,1,0,0
3143,38,Male,Divorced,Head Constable,Investigation,8.5,53.82742512719591,0.8,46.03089350963158,2,1.68,3,0,4,3,4,1,Medium,0,1,1,0
3144,55,Male,Married,Assistant Sub-Inspector,Anti-Terror,16.9,50.742273962986246,0.74,32.47911400548912,6,11.27,2,0,5,1,2,0,Low,0,0,0,1
3145,42,Male,Single,Constable,Cyber Crime,5.0,51.717012744573694,0.15,13.67833519047448,3,3.51,4,0,1,4,2,0,Low,0,0,0,0
3146,38,Female,Divorced,Constable,Patrol,0.6,56.58870799890372,0.57,49.498493077742964,1,1.21,6,0,2,5,1,0,Low,0,1,0,0
3147,42,Male,Single,Head Constable,Patrol,3.0,55.872825465213985,0.23,45.918739262336885,4,3.05,7,1,3,4,4,0,Medium,0,0,0,0
3148,46,Female,Married,Constable,Cyber Crime,0.5,51.52599558905812,0.39,22.475112455289505,2,2.31,3,0,5,2,3,0,Low,0,1,0,1
3149,24,Male,Married,Constable,Traffic,7.6,59.68283977042557,0.72,20.05512978797639,3,2.23,7,0,2,4,3,0,Medium,0,0,0,1
3150,33,Male,Married,Assistant Sub-Inspector,Patrol,11.8,52.31866976347639,0.57,11.606249519316343,1,1.53,6,2,2,3,3,0,Medium,1,0,0,0
3151,31,Male,Single,Constable,Women & Child Protection,2.2,46.383865869637035,0.39,43.708553568652505,2,4.28,3,0,4,3,1,1,Medium,0,0,0,0
3152,31,Male,Married,Sub-Inspector,Intelligence,9.4,44.59121875958379,0.6,27.040637183403923,4,4.8,6,0,2,2,1,0,Medium,1,0,0,0
3153,53,Male,Single,Constable,Intelligence,7.8,47.28094414384916,0.1,12.02773426387446,1,1.41,9,1,2,3,3,0,Medium,1,0,0,0
3154,40,Male,Single,Constable,Women & Child Protection,0.5,56.041919985439655,0.17,20.01465078971864,4,7.96,8,1,5,2,5,0,Low,0,1,0,0
3155,45,Male,Married,Head Constable,Investigation,17.2,49.67247631528093,0.86,82.60470239919549,3,4.3,5,0,2,3,5,0,Low,1,0,0,0
3156,38,Male,Married,Constable,Investigation,1.2,62.01777156533151,0.07,16.610666741567005,2,2.21,5,0,2,5,5,0,Low,1,0,0,0
3157,58,Female,Single,Deputy SP,Patrol,12.6,40.265155198945706,0.85,34.37525322698371,3,2.23,9,0,1,3,3,0,Medium,0,0,0,0
3158,21,Male,Married,Constable,Intelligence,0.5,54.977012129368795,0.57,7.1277613756153295,2,2.51,5,0,2,4,3,0,Low,0,0,1,0
3159,32,Male,Single,Constable,Patrol,1.0,59.99423408881954,0.07,22.601865596706112,3,2.75,5,0,5,2,1,0,Low,0,0,0,0
3160,32,Male,Married,Sub-Inspector,Investigation,35.0,56.14275681509054,0.73,9.817562999815651,2,1.46,3,0,1,4,1,0,Low,1,0,0,0
3161,33,Male,Single,Constable,Traffic,2.5,45.19115648306033,0.72,16.78920737998199,4,5.78,4,0,3,3,5,0,Medium,0,0,0,0
3162,43,Female,Married,SP+,Anti-Terror,22.1,40.75610814448414,0.4,21.52891982093939,13,26.62,6,0,1,2,3,0,High,0,0,0,1
3163,37,Female,Married,Constable,Traffic,0.8,59.40412494606706,0.13,32.571827399884945,0,0.0,4,0,4,2,3,0,Low,0,0,0,0
3164,41,Male,Married,SP+,Patrol,26.7,59.53739476698668,0.69,24.42961883180417,4,3.94,6,0,5,5,4,0,Medium,0,1,0,0
3165,44,Male,Single,Inspector,Patrol,14.2,60.520619286108705,0.4,62.830000265028616,1,0.8,7,1,3,3,2,1,Medium,0,1,1,0
3166,38,Female,Single,Inspector,Patrol,15.0,72.87177668901813,0.37,24.31518592844736,4,4.75,5,1,4,1,3,0,Low,0,1,1,0
3167,42,Male,Married,Inspector,Investigation,24.6,46.78768949625467,0.23,27.31456241824234,1,1.46,6,0,1,3,2,0,Medium,0,0,0,0
3168,32,Male,Married,Constable,Cyber Crime,10.4,45.33844188039641,0.45,46.2843984064305,3,4.33,7,0,5,2,4,0,Low,1,1,0,0
3169,31,Male,Married,Constable,Intelligence,0.5,42.80672311212988,0.26,43.82544841261471,1,1.4,4,0,5,4,4,1,Very High,0,0,0,0
3170,29,Male,Married,Inspector,Patrol,35.0,46.38030760269861,0.78,47.273986293880846,3,4.37,6,1,2,5,3,1,High,0,0,0,0
3171,37,Male,Married,Deputy SP,Anti-Terror,35.0,50.20899016732772,0.36,30.21195843352639,4,8.33,6,0,4,5,3,1,Medium,1,0,0,1
3172,28,Male,Widowed,Sub-Inspector,Investigation,10.8,57.81539744013755,0.64,52.89195907766016,1,1.44,5,1,2,3,5,1,Low,0,1,1,0
3173,27,Male,Divorced,Sub-Inspector,Intelligence,22.0,53.41995593063993,0.66,49.781609476241584,3,4.75,2,0,3,5,1,0,High,0,0,0,0
3174,41,Male,Married,Constable,Anti-Terror,1.9,56.87733016278036,0.63,32.43255352147993,6,9.22,4,0,3,2,3,0,Low,0,0,0,1
3175,29,Female,Married,Sub-Inspector,Cyber Crime,8.4,42.74260140327382,0.39,36.009387700095296,0,0.0,8,0,4,2,2,0,Medium,1,0,0,0
3176,41,Male,Divorced,Assistant Sub-Inspector,Patrol,11.9,65.45152325968604,0.43,28.135072567433973,3,3.11,6,0,4,4,5,0,High,0,1,0,0
3177,33,Male,Married,Head Constable,Investigation,9.4,44.106903756627986,0.2,28.428090965464285,2,2.92,8,0,1,2,3,0,Medium,0,0,1,0
3178,31,Male,Married,Sub-Inspector,Investigation,22.7,52.10787599944197,0.18,34.68201991079589,4,6.2,4,0,1,2,3,0,Medium,0,0,0,0
3179,43,Male,Married,Constable,Patrol,10.4,60.778135672068686,0.21,45.983131130685116,3,2.13,6,0,3,5,4,1,Medium,1,0,0,1
3180,44,Male,Divorced,Assistant Sub-Inspector,Traffic,8.7,85.42706275738655,0.1,23.31307242246068,2,1.57,5,0,3,4,2,0,Medium,0,1,0,0
3181,38,Male,Married,Sub-Inspector,Special Operations,9.4,60.99602883255535,0.43,47.508643436745096,4,11.06,5,0,2,4,2,0,Low,0,0,1,0
3182,47,Female,Married,SP+,Cyber Crime,35.0,50.33236117490634,0.41,23.26022747486428,1,1.26,7,0,5,2,1,1,Medium,0,0,0,0
3183,23,Male,Divorced,Constable,Patrol,5.8,70.28405016346973,0.55,28.185524952389272,3,4.02,3,0,4,3,2,0,Low,1,1,0,0
3184,45,Male,Married,Head Constable,Women & Child Protection,6.7,60.46855911200649,0.28,25.498065555924466,4,6.53,8,0,5,2,3,0,Medium,0,0,1,0
3185,30,Male,Married,Assistant Sub-Inspector,Special Operations,14.6,63.21972928321583,0.31,46.43742176376273,5,11.46,5,1,3,3,3,1,High,0,0,0,0
3186,34,Male,Married,Assistant Sub-Inspector,Intelligence,7.0,50.16123484287967,0.61,13.792631193537119,5,3.67,6,0,4,1,4,0,Medium,1,0,0,0
3187,39,Female,Divorced,Assistant Sub-Inspector,Intelligence,13.7,62.6976925003987,0.2,57.98620382261834,0,0.0,7,1,3,3,4,0,Low,1,0,0,1
